Time(IST),prs(m)
2024-01-20 20:30:00+05:30,0.7266431695403226
2024-01-20 21:30:00+05:30,0.6008392560769426
2024-01-20 22:30:00+05:30,0.5402102975393206
2024-01-20 23:30:00+05:30,0.5565557369868308
2024-01-21 00:30:00+05:30,0.6417048431072545
2024-01-21 01:30:00+05:30,0.7695139754234913
2024-01-21 02:30:00+05:30,0.9023613221197837
2024-01-21 03:30:00+05:30,1.0006158087403803
2024-01-21 04:30:00+05:30,1.0327928538104045
2024-01-21 05:30:00+05:30,0.9838897502013968
2024-01-21 06:30:00+05:30,0.8597856047042344
2024-01-21 07:30:00+05:30,0.6865141717284984
2024-01-21 08:30:00+05:30,0.5044585765595848
2024-01-21 09:30:00+05:30,0.3587766015606164
2024-01-21 10:30:00+05:30,0.2883327614557356
2024-01-21 11:30:00+05:30,0.3158415184683453
2024-01-21 12:30:00+05:30,0.4416944734779355
2024-01-21 13:30:00+05:30,0.6430936210780117
2024-01-21 14:30:00+05:30,0.8788383026213065
2024-01-21 15:30:00+05:30,1.0987215848771086
2024-01-21 16:30:00+05:30,1.2553260233858052
2024-01-21 17:30:00+05:30,1.3153652073368307
2024-01-21 18:30:00+05:30,1.2677692785683192
2024-01-21 19:30:00+05:30,1.1264633465687448
2024-01-21 20:30:00+05:30,0.9270660175884412
2024-01-21 21:30:00+05:30,0.718233309213204
2024-01-21 22:30:00+05:30,0.5497206799509609
2024-01-21 23:30:00+05:30,0.4600914935135227
2024-01-22 00:30:00+05:30,0.4671384663484595
2024-01-22 01:30:00+05:30,0.5634554794946028
2024-01-22 02:30:00+05:30,0.7183428427515078
2024-01-22 03:30:00+05:30,0.8856528641219785
2024-01-22 04:30:00+05:30,1.0156755728791416
2024-01-22 05:30:00+05:30,1.0681088523428444
2024-01-22 06:30:00+05:30,1.022829220691482
2024-01-22 07:30:00+05:30,0.8856768154249032
2024-01-22 08:30:00+05:30,0.6876814006291099
2024-01-22 09:30:00+05:30,0.4777921441985018
2024-01-22 10:30:00+05:30,0.31082588875455974
2024-01-22 11:30:00+05:30,0.23359766608541144
2024-01-22 12:30:00+05:30,0.27271821560441706
2024-01-22 13:30:00+05:30,0.4271897784944584
2024-01-22 14:30:00+05:30,0.6677764693292381
2024-01-22 15:30:00+05:30,0.9434473888148016
2024-01-22 16:30:00+05:30,1.1934060617700488
2024-01-22 17:30:00+05:30,1.3617803741557177
2024-01-22 18:30:00+05:30,1.4113249427949304
2024-01-22 19:30:00+05:30,1.3326788189083887
2024-01-22 20:30:00+05:30,1.146792443645507
2024-01-22 21:30:00+05:30,0.8998308437338539
2024-01-22 22:30:00+05:30,0.6517542792932356
2024-01-22 23:30:00+05:30,0.46139382339478147
2024-01-23 00:30:00+05:30,0.37176178593597153
2024-01-23 01:30:00+05:30,0.39932018269462066
2024-01-23 02:30:00+05:30,0.5299653368374655
2024-01-23 03:30:00+05:30,0.7228060990754768
2024-01-23 04:30:00+05:30,0.9208363279413361
2024-01-23 05:30:00+05:30,1.0658302896518879
2024-01-23 06:30:00+05:30,1.113678376698364
2024-01-23 07:30:00+05:30,1.046223167297351
2024-01-23 08:30:00+05:30,0.8765053244684489
2024-01-23 09:30:00+05:30,0.645980924207654
2024-01-23 10:30:00+05:30,0.4143138203508501
2024-01-23 11:30:00+05:30,0.2442604236772734
2024-01-23 12:30:00+05:30,0.18545764452496327
2024-01-23 13:30:00+05:30,0.2612582346826685
